dateTime,open,high,low,close,volume,RSI21,VWAP,SMA21,EMA21,WMA21,MACD8_21
2021-06-04 11:24:00,15678.0,15683.7,15667.5,15683.25,66975.0,37.43,15716.33,15711.03,15708.11,15703.68,-13.086648517921276
2021-06-04 11:27:00,15683.25,15685.0,15677.05,15678.0,11475.0,35.87,15716.02,15707.8,15705.63,15700.68,-14.005854689748958
2021-06-04 11:30:00,15677.05,15680.9,15665.1,15677.5,31575.0,35.72,15715.07,15704.59,15702.85,15697.92,-14.43850845387351
2021-06-04 11:33:00,15677.5,15679.85,15668.2,15679.85,22050.0,37.01,15714.46,15702.48,15700.44,15695.67,-14.144152358732754
2021-06-04 11:36:00,15686.35,15690.95,15683.0,15684.5,27300.0,39.53,15713.92,15701.12,15699.15,15694.04,-13.039675274112597
2021-06-04 11:39:00,15684.5,15691.85,15681.55,15689.9,15900.0,42.34,15713.63,15700.36,15698.04,15693.02,-11.286213188539477
2021-06-04 11:42:00,15689.9,15695.8,15688.05,15690.05,14850.0,42.42,15713.41,15699.18,15697.4,15692.08,-9.798690235335016
2021-06-04 11:45:00,15692.25,15698.0,15688.9,15694.5,7800.0,44.75,15713.3,15698.18,15697.03,15691.65,-7.964609556600408
2021-06-04 11:48:00,15694.5,15698.0,15691.05,15695.7,6975.0,45.38,15713.21,15697.99,15696.83,15691.43,-6.3493078735209565
2021-06-04 11:51:00,15696.0,15697.2,15688.1,15690.7,6675.0,43.23,15713.12,15696.73,15696.48,15690.77,-5.735472180967918
2021-06-04 11:54:00,15690.7,15693.55,15685.0,15685.55,16275.0,41.13,15712.85,15695.24,15695.78,15689.75,-5.8618414452066645
2021-06-04 11:57:00,15685.55,15691.0,15682.6,15691.0,15150.0,44.15,15712.6,15694.38,15695.03,15689.36,-5.117115845270746
2021-06-04 12:00:00,15700.15,15704.65,15693.0,15693.0,13575.0,45.23,15712.46,15692.74,15695.27,15689.24,-4.224539848441054
2021-06-04 12:03:00,15693.0,15698.0,15691.15,15694.05,6375.0,45.81,15712.39,15691.28,15695.16,15689.36,-3.3702024800077197
2021-06-04 12:06:00,15694.05,15698.0,15691.2,15691.2,4350.0,44.47,15712.33,15690.05,15695.02,15689.35,-3.0722830784870894
2021-06-04 12:09:00,15691.1,15695.0,15681.3,15685.0,19125.0,41.69,15712.02,15688.73,15694.39,15688.89,-3.6137080859280104
2021-06-04 12:12:00,15686.7,15692.4,15684.0,15684.0,5925.0,41.25,15711.93,15687.86,15693.7,15688.46,-4.054842776320584
2021-06-04 12:15:00,15685.0,15699.2,15685.0,15691.8,16500.0,45.9,15711.72,15687.52,15693.38,15688.82,-3.260597753846014
2021-06-04 12:18:00,15691.8,15701.0,15690.75,15699.9,5700.0,50.19,15711.67,15687.87,15693.61,15689.95,-1.5695033388856245
2021-06-04 12:21:00,15699.9,15700.3,15692.5,15695.8,4725.0,48.16,15711.62,15688.35,15693.93,15690.67,-0.8804567154002143
2021-06-04 12:24:00,15695.8,15704.0,15695.8,15699.0,8550.0,49.82,15711.56,15689.25,15694.36,15691.64,0.04473699242407747
2021-06-04 12:27:00,15699.0,15709.0,15699.0,15708.1,8775.0,54.21,15711.53,15690.43,15695.21,15693.35,1.8929600789178949
2021-06-04 12:30:00,15708.1,15713.05,15703.5,15703.5,13650.0,51.81,15711.48,15691.65,15696.29,15694.54,2.5575024617137387
2021-06-04 12:33:00,15703.5,15710.65,15702.0,15710.0,7425.0,54.79,15711.47,15693.2,15697.22,15696.21,3.8292495513323956
2021-06-04 12:36:00,15711.0,15722.95,15709.75,15720.05,46275.0,58.91,15711.64,15695.11,15698.92,15698.65,5.9708030581059575
2021-06-04 12:39:00,15720.3,15724.7,15716.25,15717.4,41550.0,57.46,15711.82,15696.68,15700.81,15700.67,7.016430728388514
2021-06-04 12:42:00,15717.4,15720.0,15713.0,15719.65,14475.0,58.37,15711.87,15698.09,15702.33,15702.76,7.909471894681701
2021-06-04 12:45:00,15720.0,15730.0,15716.85,15728.6,19425.0,61.8,15712.02,15699.93,15704.28,15705.54,9.556380357827948
2021-06-04 12:48:00,15730.0,15731.0,15720.95,15723.5,10650.0,58.9,15712.1,15701.31,15706.29,15707.68,9.858105930599777
2021-06-04 12:51:00,15723.5,15730.0,15718.5,15721.15,11775.0,57.59,15712.17,15702.52,15707.84,15709.48,9.563707730929309
2021-06-04 12:54:00,15721.15,15723.2,15711.4,15713.9,14475.0,53.72,15712.2,15703.63,15708.71,15710.52,8.210320968923043
2021-06-04 12:57:00,15713.9,15720.0,15712.0,15718.1,25200.0,55.54,15712.27,15705.18,15709.37,15711.83,7.6390309156067815
2021-06-04 13:00:00,15718.1,15725.95,15716.35,15725.0,15975.0,58.36,15712.36,15706.8,15710.46,15713.63,7.986825202846376
2021-06-04 13:03:00,15725.0,15725.0,15697.1,15699.0,39900.0,46.66,15712.24,15707.08,15710.56,15712.93,4.657248937201075
2021-06-04 13:06:00,15703.2,15704.0,15687.45,15697.15,27600.0,45.97,15712.01,15707.23,15709.41,15712.02,1.9659879627615737
2021-06-04 13:09:00,15697.15,15701.7,15692.75,15698.95,16500.0,46.77,15711.89,15707.6,15708.34,15711.27,0.2597228704744339
2021-06-04 13:12:00,15697.75,15701.2,15695.6,15695.9,4950.0,45.57,15711.85,15708.12,15707.36,15710.21,-1.352479171959203
2021-06-04 13:15:00,15695.9,15706.45,15693.2,15700.65,8925.0,47.77,15711.8,15708.91,15706.61,15709.53,-1.8413598247516347
2021-06-04 13:18:00,15700.65,15702.6,15693.15,15693.5,7800.0,44.9,15711.73,15708.99,15705.78,15708.13,-3.0887227141047333
2021-06-04 13:21:00,15693.55,15698.0,15691.0,15692.5,6000.0,44.51,15711.68,15708.64,15704.69,15706.63,-4.039611166899704
2021-06-04 13:24:00,15692.5,15696.0,15682.0,15688.45,27300.0,42.91,15711.36,15708.29,15703.33,15704.79,-5.162166412977967
2021-06-04 13:27:00,15688.45,15688.9,15676.2,15678.6,24825.0,39.32,15710.99,15707.32,15701.48,15702.09,-7.145040497820446
2021-06-04 13:30:00,15677.95,15689.0,15677.95,15688.2,13575.0,44.11,15710.81,15706.37,15699.83,15700.36,-7.142122365936302
2021-06-04 13:33:00,15688.2,15691.35,15678.45,15679.2,12975.0,40.93,15710.63,15705.21,15698.42,15697.89,-8.177591921858038
2021-06-04 13:36:00,15680.0,15684.2,15673.0,15682.95,14925.0,42.74,15710.41,15703.92,15696.74,15695.86,-8.252113993277817
2021-06-04 13:39:00,15682.8,15686.0,15679.0,15682.6,6600.0,42.61,15710.32,15702.14,15695.46,15693.92,-8.184056589367174
2021-06-04 13:42:00,15682.6,15682.6,15659.05,15660.65,111075.0,35.6,15708.11,15699.44,15693.26,15690.15,-10.852923948432363
2021-06-04 13:45:00,15662.0,15672.5,15656.3,15668.45,32325.0,39.32,15707.48,15697.0,15690.67,15687.34,-11.496508465985244
2021-06-04 13:48:00,15667.9,15667.9,15656.0,15665.0,23400.0,38.3,15707.01,15693.97,15688.26,15684.43,-12.172345832619612
2021-06-04 13:51:00,15663.05,15663.4,15654.0,15660.0,41925.0,36.83,15706.12,15690.95,15685.7,15681.34,-13.060870317460285
2021-06-04 13:54:00,15660.0,15683.85,15660.0,15677.0,26025.0,44.42,15705.75,15688.85,15684.3,15680.07,-11.192940754874144
2021-06-04 13:57:00,15680.15,15683.0,15675.2,15680.0,10200.0,45.63,15705.63,15687.23,15683.87,15679.27,-9.252123069107256
2021-06-04 14:00:00,15680.0,15687.55,15675.0,15687.0,22500.0,48.39,15705.41,15685.75,15683.73,15679.24,-6.7737242393923225
2021-06-04 14:03:00,15686.95,15693.15,15673.6,15677.95,28875.0,45.28,15705.12,15683.51,15683.66,15678.54,-6.072861950919105
2021-06-04 14:06:00,15677.95,15684.15,15673.5,15674.0,7875.0,43.98,15705.02,15682.32,15683.09,15677.67,-5.973305545920084
2021-06-04 14:09:00,15674.0,15681.0,15674.0,15679.15,7575.0,46.09,15704.94,15681.46,15682.54,15677.38,-5.105976662669491
2021-06-04 14:12:00,15679.15,15693.7,15679.15,15693.25,17850.0,51.37,15704.81,15681.19,15682.88,15678.45,-2.538047620722864
2021-06-04 14:15:00,15691.7,15699.3,15691.7,15694.5,28425.0,51.81,15704.7,15681.12,15683.92,15679.66,-0.5069251138775144
2021-06-04 14:18:00,15694.5,15694.5,15683.05,15685.05,9300.0,48.34,15704.63,15680.38,15684.41,15680.02,-0.30144606633257354
2021-06-04 14:21:00,15685.0,15689.4,15680.15,15689.0,7350.0,49.82,15704.58,15680.17,15684.54,15680.8,0.3686188373139885
2021-06-04 14:24:00,15689.0,15692.1,15685.05,15688.0,6375.0,49.44,15704.54,15679.95,15684.91,15681.52,0.703642126007253
2021-06-04 14:27:00,15688.0,15691.0,15684.1,15689.0,6075.0,49.84,15704.49,15679.98,15685.19,15682.34,1.0576254184961726
2021-06-04 14:30:00,15689.0,15698.25,15687.55,15687.9,8850.0,49.39,15704.45,15680.42,15685.69,15683.06,1.1421060208922427
2021-06-04 14:33:00,15687.9,15687.9,15677.15,15677.7,10800.0,45.42,15704.34,15679.92,15685.41,15682.81,-0.16062700813927222
2021-06-04 14:36:00,15678.15,15690.0,15678.15,15680.1,8550.0,46.49,15704.27,15679.96,15685.07,15682.83,-0.7633548668854928
2021-06-04 14:39:00,15680.1,15684.5,15678.8,15683.7,7050.0,48.08,15704.2,15680.0,15684.77,15683.17,-0.701377496969144
2021-06-04 14:42:00,15683.7,15687.7,15680.0,15680.0,8625.0,46.58,15704.13,15679.88,15684.59,15683.17,-1.1292444576974958
2021-06-04 14:45:00,15682.2,15690.0,15680.7,15683.35,4500.0,48.12,15704.09,15680.96,15684.54,15683.48,-0.9690646429025946
2021-06-04 14:48:00,15683.35,15688.0,15681.3,15682.2,13950.0,47.62,15703.98,15681.61,15684.47,15683.6,-0.9872392255165323
2021-06-04 14:51:00,15681.85,15687.0,15677.0,15685.0,8400.0,48.96,15703.91,15682.56,15684.31,15683.9,-0.6124689460393711
2021-06-04 14:54:00,15685.0,15713.5,15685.0,15703.5,45675.0,56.64,15703.85,15684.64,15685.44,15685.81,2.094186179770986
2021-06-04 14:57:00,15703.5,15705.0,15692.4,15695.3,13050.0,52.93,15703.82,15685.51,15686.68,15686.78,2.8889082650966884
2021-06-04 15:00:00,15694.5,15704.9,15694.5,15696.85,17700.0,53.53,15703.78,15686.31,15687.68,15687.81,3.596006542295072
2021-06-04 15:03:00,15697.5,15699.0,15685.45,15688.0,12900.0,49.71,15703.72,15686.36,15688.12,15687.96,2.861207212188674
2021-06-04 15:06:00,15687.05,15695.3,15685.2,15693.0,8850.0,51.76,15703.68,15687.07,15688.3,15688.57,2.940415620956628
2021-06-04 15:09:00,15693.0,15699.55,15690.25,15698.1,12825.0,53.77,15703.64,15688.22,15688.93,15689.57,3.6067162004710553
2021-06-04 15:12:00,15696.1,15703.95,15696.0,15701.55,28125.0,55.1,15703.61,15689.29,15689.88,15690.78,4.458005171834884
2021-06-04 15:15:00,15699.5,15705.0,15697.0,15697.0,30675.0,52.99,15703.56,15689.47,15690.77,15691.48,4.372391208722547
2021-06-04 15:18:00,15697.0,15703.0,15695.05,15702.65,26625.0,55.22,15703.53,15689.85,15691.55,15692.68,4.965444139679676
2021-06-04 15:21:00,15702.65,15705.0,15701.5,15705.0,37725.0,56.13,15703.53,15690.8,15692.64,15694.06,5.593048350667232
2021-06-04 15:24:00,15705.0,15707.35,15700.0,15701.3,56250.0,54.31,15703.52,15691.39,15693.62,15695.01,5.4379594422589435
2021-06-04 15:27:00,15700.6,15705.0,15697.55,15699.95,63450.0,53.64,15703.46,15691.96,15694.27,15695.79,5.041170124348355
2021-06-04 15:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 15:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 16:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 17:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 18:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 19:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 20:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 21:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 22:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-04 23:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 00:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:09:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:12:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:15:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:18:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:21:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:24:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:27:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:30:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:33:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:36:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:39:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:42:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:45:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:48:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:51:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:54:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 01:57:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 02:00:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 02:03:00,,,,,,53.64,,,15694.27,,5.041170124348355
2021-06-05 02:06:00,,,,,,53.64,,,15694.27,,5.041170124348355
